date,state,district,market,commodity,modal_price,min_price,max_price
2025-01-28,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),7600.0,7400.0,7800.0
2025-01-29,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),7600.0,7400.0,7800.0
2025-01-30,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),7700.0,7400.0,8000.0
2025-01-31,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),7800.0,7500.0,8100.0
2025-02-01,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),7700.0,7400.0,8000.0
2025-02-02,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),7800.0,7600.0,8200.0
2025-02-03,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),7700.0,7500.0,7900.0
2025-02-04,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),7800.0,7400.0,8200.0
2025-02-05,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),8000.0,7500.0,8300.0
2025-02-06,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),7700.0,7400.0,8000.0
2025-02-07,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),7600.0,7300.0,7900.0
2025-02-10,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),7700.0,7400.0,8000.0
2025-02-11,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),7000.0,6800.0,7200.0
2025-02-12,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),7200.0,7000.0,7400.0
2025-02-13,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),7200.0,7000.0,7600.0
2025-02-14,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),7000.0,6800.0,7200.0
2025-02-15,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),7200.0,6800.0,7600.0
2025-02-17,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),7000.0,6600.0,7400.0
2025-02-18,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),7000.0,6800.0,7200.0
2025-02-19,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),7200.0,7000.0,7400.0
2025-02-20,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),7300.0,7000.0,7500.0
2025-02-21,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),7200.0,7000.0,7400.0
2025-02-22,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),7000.0,6800.0,7200.0
2025-02-23,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6900.0,6700.0,7100.0
2025-02-24,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6900.0,6700.0,7100.0
2025-02-25,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),7000.0,6800.0,7200.0
2025-02-26,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6900.0,6700.0,7100.0
2025-02-27,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),7000.0,6800.0,7200.0
2025-02-28,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),7200.0,7000.0,7400.0
2025-03-01,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),7200.0,7000.0,7400.0
2025-03-02,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),7000.0,6800.0,7200.0
2025-03-03,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),7200.0,7000.0,7400.0
2025-03-04,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),7300.0,7100.0,7500.0
2025-03-05,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),7200.0,7000.0,7400.0
2025-03-06,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),7200.0,7000.0,7400.0
2025-03-07,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),7000.0,6700.0,7300.0
2025-03-10,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),7200.0,7000.0,7400.0
2025-03-11,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),7300.0,7100.0,7500.0
2025-03-12,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),7300.0,7100.0,7500.0
2025-03-13,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),7200.0,7000.0,7400.0
2025-03-14,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),7400.0,7200.0,7600.0
2025-03-15,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),7200.0,7000.0,7400.0
2025-03-16,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),7000.0,6700.0,7300.0
2025-03-17,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),7000.0,6800.0,7200.0
2025-03-18,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),7400.0,7200.0,7600.0
2025-03-19,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),7200.0,7000.0,7400.0
2025-03-20,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),7000.0,6800.0,7200.0
2025-03-21,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6900.0,6700.0,7100.0
2025-03-22,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6800.0,6600.0,7000.0
2025-03-23,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6800.0,6600.0,7000.0
2025-03-24,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),7000.0,6800.0,7200.0
2025-03-25,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),7000.0,6800.0,7200.0
2025-03-26,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6900.0,6700.0,7100.0
2025-03-27,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),7000.0,6800.0,7200.0
2025-03-28,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6800.0,6600.0,7000.0
2025-03-29,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6700.0,6500.0,7000.0
2025-03-31,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6800.0,6600.0,7000.0
2025-04-01,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6800.0,6600.0,7000.0
2025-04-02,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6800.0,6600.0,7000.0
2025-04-03,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6800.0,6600.0,7000.0
2025-04-04,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),7000.0,6800.0,7200.0
2025-04-05,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6900.0,6700.0,7100.0
2025-04-06,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6900.0,6700.0,7100.0
2025-04-07,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6800.0,6600.0,7000.0
2025-04-08,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6700.0,6500.0,6900.0
2025-04-09,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6800.0,6500.0,7100.0
2025-04-10,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6700.0,6500.0,6900.0
2025-04-11,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6800.0,6600.0,7000.0
2025-04-12,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6900.0,6700.0,7100.0
2025-04-13,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6700.0,6500.0,6900.0
2025-04-14,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6800.0,6600.0,7000.0
2025-04-15,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6700.0,6500.0,6900.0
2025-04-16,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6700.0,6500.0,6900.0
2025-04-17,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6800.0,6600.0,7000.0
2025-04-18,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6800.0,6600.0,7000.0
2025-04-19,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6700.0,6500.0,6900.0
2025-04-20,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6700.0,6500.0,6900.0
2025-04-21,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6600.0,6400.0,6800.0
2025-04-22,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6800.0,6600.0,7000.0
2025-04-23,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6800.0,6600.0,7000.0
2025-04-24,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6600.0,6400.0,6800.0
2025-04-25,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6700.0,6500.0,6900.0
2025-04-26,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6800.0,6600.0,7000.0
2025-04-27,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6800.0,6600.0,7000.0
2025-04-28,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6600.0,6300.0,6900.0
2025-04-29,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6600.0,6400.0,6800.0
2025-04-30,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6500.0,6300.0,6700.0
2025-05-01,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6700.0,6500.0,6900.0
2025-05-02,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6700.0,6500.0,6900.0
2025-05-03,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6200.0,5600.0,6800.0
2025-05-04,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6600.0,6400.0,6800.0
2025-05-05,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6600.0,6300.0,6900.0
2025-05-06,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6700.0,6500.0,6900.0
2025-05-07,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6600.0,6400.0,6800.0
2025-05-08,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6700.0,6500.0,6900.0
2025-05-09,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6700.0,6500.0,6900.0
2025-05-10,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6700.0,6500.0,6900.0
2025-05-11,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6500.0,6300.0,6700.0
2025-05-12,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6800.0,6600.0,7000.0
2025-05-13,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),5800.0,5600.0,6000.0
2025-05-14,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),5300.0,5000.0,5600.0
2025-05-15,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),5400.0,5000.0,5800.0
2025-05-16,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),5100.0,4600.0,5600.0
2025-05-17,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6000.0,5800.0,6200.0
2025-05-18,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6000.0,5800.0,6200.0
2025-05-19,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6000.0,5800.0,6200.0
2025-05-20,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),5300.0,5000.0,5600.0
2025-05-21,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),5200.0,4800.0,5600.0
2025-05-22,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),5000.0,4500.0,5500.0
2025-05-23,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),5600.0,5400.0,5800.0
2025-05-24,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),5200.0,5000.0,5400.0
2025-05-25,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),5000.0,4800.0,5200.0
2025-05-26,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),5500.0,5000.0,6000.0
2025-05-27,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),5200.0,5000.0,5400.0
2025-05-28,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),5200.0,4800.0,5600.0
2025-05-29,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),5200.0,4800.0,5600.0
2025-05-30,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),5300.0,5000.0,5600.0
2025-05-31,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6000.0,5500.0,6500.0
2025-06-01,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),5800.0,5600.0,6000.0
2025-06-02,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6000.0,5800.0,6200.0
2025-06-03,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6000.0,5600.0,6400.0
2025-06-04,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),5800.0,5600.0,6400.0
2025-06-05,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),5500.0,4500.0,6500.0
2025-06-06,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6000.0,5600.0,6400.0
2025-06-07,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6000.0,5800.0,6200.0
2025-06-08,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),5800.0,5600.0,6000.0
2025-06-09,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),5400.0,5000.0,5800.0
2025-06-10,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6400.0,6200.0,6600.0
2025-06-11,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6300.0,6000.0,6500.0
2025-06-12,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6500.0,6300.0,6700.0
2025-06-13,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6600.0,6400.0,6800.0
2025-06-14,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6400.0,6200.0,6600.0
2025-06-15,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6600.0,6400.0,6800.0
2025-06-16,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6500.0,6300.0,6700.0
2025-06-17,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6500.0,6300.0,6700.0
2025-06-18,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6300.0,6000.0,6700.0
2025-06-19,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),5500.0,5000.0,6000.0
2025-06-20,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6500.0,6000.0,7000.0
2025-06-21,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6200.0,6000.0,6400.0
2025-06-22,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6400.0,6000.0,6800.0
2025-06-23,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6000.0,5500.0,6500.0
2025-06-24,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6000.0,5500.0,6500.0
2025-06-25,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6300.0,6000.0,6700.0
2025-06-26,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6200.0,5800.0,6600.0
2025-06-27,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6500.0,6000.0,7000.0
2025-06-28,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6500.0,6300.0,6700.0
2025-06-29,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6500.0,6000.0,7000.0
2025-06-30,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6800.0,6600.0,7200.0
2025-07-01,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6600.0,6200.0,7000.0
2025-07-02,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6400.0,6000.0,6800.0
2025-07-03,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6400.0,6200.0,6600.0
2025-07-04,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6500.0,6000.0,7000.0
2025-07-05,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6400.0,5800.0,6800.0
2025-07-06,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6500.0,6300.0,6700.0
2025-07-07,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6500.0,6000.0,7000.0
2025-07-08,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6500.0,6000.0,7000.0
2025-07-09,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6900.0,6700.0,7100.0
2025-07-10,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6400.0,6000.0,6800.0
2025-07-11,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6500.0,6300.0,6700.0
2025-07-12,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6400.0,5800.0,6800.0
2025-07-13,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6500.0,6000.0,7000.0
2025-07-14,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6400.0,6000.0,6800.0
2025-07-15,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6400.0,5800.0,6800.0
2025-07-16,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6900.0,6600.0,7200.0
2025-07-17,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6800.0,6400.0,7200.0
2025-07-18,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6400.0,6000.0,6800.0
2025-07-19,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6500.0,6000.0,7000.0
2025-07-20,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6400.0,6000.0,6800.0
2025-07-21,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6300.0,6000.0,6600.0
2025-07-22,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6500.0,6300.0,6700.0
2025-07-23,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6800.0,6400.0,7200.0
2025-07-24,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6800.0,6400.0,7200.0
2025-07-25,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6600.0,6200.0,7000.0
2025-07-26,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6900.0,6500.0,7100.0
2025-07-27,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6400.0,6000.0,6800.0
2025-07-28,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6600.0,6200.0,7000.0
2025-07-29,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6500.0,6000.0,7000.0
2025-07-30,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6400.0,6000.0,6800.0
2025-07-31,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),7000.0,6600.0,7400.0
2025-08-01,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6500.0,6000.0,7000.0
2025-08-02,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6800.0,6600.0,7000.0
2025-08-03,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6800.0,6400.0,7200.0
2025-08-04,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6500.0,6000.0,7000.0
2025-08-05,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6900.0,6600.0,7100.0
2025-08-06,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6500.0,6000.0,7000.0
2025-08-07,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6600.0,6200.0,7000.0
2025-08-08,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6600.0,6200.0,7000.0
2025-08-09,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6600.0,6400.0,7000.0
2025-08-10,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6800.0,6400.0,7200.0
2025-08-11,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6500.0,6000.0,7000.0
2025-08-12,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6800.0,6400.0,7200.0
2025-08-13,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6500.0,6000.0,7000.0
2025-08-14,Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),6500.0,6000.0,7000.0
2024-08-16,Gujarat,Bharuch,Jambusar(Kaavi),Arhar (Tur/Red Gram)(Whole),9300.0,9000.0,9500.0
2024-08-17,Gujarat,Bharuch,Jambusar(Kaavi),Arhar (Tur/Red Gram)(Whole),9400.0,9200.0,9600.0
2024-08-20,Gujarat,Bharuch,Jambusar(Kaavi),Arhar (Tur/Red Gram)(Whole),9400.0,9200.0,9600.0
2024-08-21,Gujarat,Bharuch,Jambusar(Kaavi),Arhar (Tur/Red Gram)(Whole),9400.0,9200.0,9600.0
2024-08-22,Gujarat,Bharuch,Jambusar(Kaavi),Arhar (Tur/Red Gram)(Whole),9200.0,9000.0,9400.0
2024-08-23,Gujarat,Bharuch,Jambusar(Kaavi),Arhar (Tur/Red Gram)(Whole),9300.0,9100.0,9500.0
2024-08-27,Gujarat,Bharuch,Jambusar(Kaavi),Arhar (Tur/Red Gram)(Whole),7900.0,7600.0,8200.0
2024-08-28,Gujarat,Bharuch,Jambusar(Kaavi),Arhar (Tur/Red Gram)(Whole),8100.0,7900.0,8300.0
2024-08-29,Gujarat,Bharuch,Jambusar(Kaavi),Arhar (Tur/Red Gram)(Whole),8200.0,8000.0,8400.0
2024-08-30,Gujarat,Bharuch,Jambusar(Kaavi),Arhar (Tur/Red Gram)(Whole),8100.0,7900.0,8300.0
2024-08-31,Gujarat,Bharuch,Jambusar(Kaavi),Arhar (Tur/Red Gram)(Whole),9000.0,8800.0,9200.0
2024-09-02,Gujarat,Bharuch,Jambusar(Kaavi),Arhar (Tur/Red Gram)(Whole),9000.0,8800.0,9200.0
2024-09-03,Gujarat,Bharuch,Jambusar(Kaavi),Arhar (Tur/Red Gram)(Whole),9000.0,8800.0,9200.0
2024-09-04,Gujarat,Bharuch,Jambusar(Kaavi),Arhar (Tur/Red Gram)(Whole),8800.0,8600.0,9000.0
2024-09-05,Gujarat,Bharuch,Jambusar(Kaavi),Arhar (Tur/Red Gram)(Whole),8200.0,8000.0,8400.0
2024-09-06,Gujarat,Bharuch,Jambusar(Kaavi),Arhar (Tur/Red Gram)(Whole),8600.0,8400.0,8800.0
2024-09-09,Gujarat,Bharuch,Jambusar(Kaavi),Arhar (Tur/Red Gram)(Whole),9000.0,8800.0,9200.0
2024-09-10,Gujarat,Bharuch,Jambusar(Kaavi),Arhar (Tur/Red Gram)(Whole),8600.0,8400.0,8800.0
2024-09-11,Gujarat,Bharuch,Jambusar(Kaavi),Arhar (Tur/Red Gram)(Whole),9000.0,8800.0,9200.0
2024-09-12,Gujarat,Bharuch,Jambusar(Kaavi),Arhar (Tur/Red Gram)(Whole),8800.0,8600.0,9000.0
2024-09-13,Gujarat,Bharuch,Jambusar(Kaavi),Arhar (Tur/Red Gram)(Whole),8600.0,8400.0,8800.0
2024-09-17,Gujarat,Bharuch,Jambusar(Kaavi),Arhar (Tur/Red Gram)(Whole),8200.0,8000.0,8400.0
2024-09-18,Gujarat,Bharuch,Jambusar(Kaavi),Arhar (Tur/Red Gram)(Whole),8800.0,8600.0,9000.0
2024-09-19,Gujarat,Bharuch,Jambusar(Kaavi),Arhar (Tur/Red Gram)(Whole),8400.0,8200.0,8600.0
2024-09-20,Gujarat,Bharuch,Jambusar(Kaavi),Arhar (Tur/Red Gram)(Whole),8800.0,8600.0,9000.0
2024-09-21,Gujarat,Bharuch,Jambusar(Kaavi),Arhar (Tur/Red Gram)(Whole),8800.0,8600.0,9000.0
2024-09-23,Gujarat,Bharuch,Jambusar(Kaavi),Arhar (Tur/Red Gram)(Whole),8600.0,8400.0,8800.0
2024-09-24,Gujarat,Bharuch,Jambusar(Kaavi),Arhar (Tur/Red Gram)(Whole),8800.0,8600.0,9000.0
2024-09-25,Gujarat,Bharuch,Jambusar(Kaavi),Arhar (Tur/Red Gram)(Whole),8300.0,8000.0,8600.0
2024-09-26,Gujarat,Bharuch,Jambusar(Kaavi),Arhar (Tur/Red Gram)(Whole),8100.0,7900.0,8300.0
2024-09-27,Gujarat,Bharuch,Jambusar(Kaavi),Arhar (Tur/Red Gram)(Whole),8200.0,8000.0,8400.0
2024-09-30,Gujarat,Bharuch,Jambusar(Kaavi),Arhar (Tur/Red Gram)(Whole),8800.0,8600.0,9000.0
2024-10-01,Gujarat,Bharuch,Jambusar(Kaavi),Arhar (Tur/Red Gram)(Whole),8200.0,8000.0,8400.0
2024-10-03,Gujarat,Bharuch,Jambusar(Kaavi),Arhar (Tur/Red Gram)(Whole),8800.0,8600.0,9000.0
2024-10-04,Gujarat,Bharuch,Jambusar(Kaavi),Arhar (Tur/Red Gram)(Whole),8600.0,8400.0,8800.0
2024-10-05,Gujarat,Bharuch,Jambusar(Kaavi),Arhar (Tur/Red Gram)(Whole),8600.0,8400.0,8800.0
